,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1768,都市企画（株）,4180301003523,愛知県,中小企業,,,610,,,,,,,,20191202
1769,（株）都市企画工房,9011001015845,東京都,中小企業,,,432,,1079,,,,,,20191202
1770,（株）都市計画研究所,1010001024921,東京都,中小企業,,,654,,671,,,,,,20191202
1771,（株）都市計画２１,7010001079737,東京都,中小企業,,,958,-01,1387,-02,,,,,20191202
1772,（公社）都市住宅学会,3010005005123,東京都,公益法人,,,847,,1429,,647,,566,,20191202
1773,（株）都市設計工房,7013401001419,東京都,中小企業,,,857,,1413,,,,,,20191202
1774,（株）都市設計連合,2140005003024,兵庫県,中小企業,,,259,,940,,,,,,20191202
1775,（株）都市デザイン,1010001024946,東京都,中小企業,,,483,,986,,,,,,20191202
1776,（一財）都市農地活用支援センター,5011105000160,東京都,公益法人,,,829,,1421,,,,,,20191202
1777,（公財）都市緑化機構,9010005011405,東京都,公益法人,,,869,,631,,,,,,20191202
1778,戸田建設（株）,6010001034874,東京都,大企業,,,22,,419,,84,,461,,20191202
1779,（株）戸田芳樹風景計画,5020001039353,東京都,中小企業,,,810,,1144,,,,,,20191202
1780,（株）ドツト・コーポレーシヨン,6010001090117,東京都,中小企業,,,632,,,,,,,,20191202
1781,凸版印刷（株）,7010501016231,東京都,大企業,,,132,,,,,,,,20191202
1782,（株）トリアド工房,5010101002781,東京都,中小企業,,,680,,,,,,,,20191202
1783,（株）トリ設備計画,6120001085857,大阪府,中小企業,,,341,,,,,,,,20191202
