,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2354,（株）日成地質,9260001010880,岡山県,中小企業,,,,,1228, , 185, ,,,20200115
2355,（株）日通総合研究所,3010401051209,東京都,中小企業,,,,,1178, ,,,,,20200115
2356,日鉄エンジニアリング（株）,7010701022491,東京都,中小企業,,,,, 549, , 510, ,,,20200115
2357,（株）日本作品研究所,9013301017455,神奈川県,中小企業,,,,,1571, ,,, 148, ,20200115
2358,日本車輌製造（株）,4180001022575,愛知県,中小企業,,,,, 586, ,,,,,20200115
2359,日本ライナー（株）,9010701023827,東京都,中小企業,,,,, 589, ,,,,,20200115
2360,（一社）日本ＩＴＣ協会連合会,1290005015575,福岡県,公益法人,,,,,1671, , 758, ,,,20200115
2361,日本エレクトロニツクシステムズ（株）,7120001072706,大阪府,大企業,,,,, 815, ,,,,,20200115
2362,（公社）日本海難防止協会,5010405010596,東京都,公益法人,,,,,1212, ,,,,,20200115
2363,（公社）日本河川協会,5010005016762,東京都,公益法人,,,,,1347, ,,,,,20200115
2364,（一財）日本環境衛生センター,2020005010230,神奈川県,公益法人,,,,, 599, ,,,,,20200115
2365,日本環境科学（株）,4390001001525,山形県,中小企業,,,,, 949, , 620, ,,,20200115
2366,日本環境分析センター（株）,3120901007847,大阪府,中小企業,,,,,1277, ,,,,,20200115
2367,（株）日本環境分析センター,5180001043166,愛知県,中小企業,,,,,1283, , 694, , 713, ,20200115
2368,（株）日本環境リサーチ,1470001005181,香川県,中小企業,,,,,1557, ,,,,,20200115
2369,日本気象（株）,5120001027018,大阪府,中小企業,,,,,1247, ,,,,,20200115
2370,（株）日本経済研究所,6010001032853,東京都,大企業,,,,,1248, ,,,,,20200115
2371,（公財）日本下水道新技術機構,4011105003503,東京都,公益法人,,,,, 985, ,,,,,20200115
2372,（一社）日本建設機械施工協会,6010405010463,東京都,公益法人,,,,, 169, ,,,,,20200115
2373,（一財）日本建設情報総合センター,4010405010556,東京都,公益法人,,,,, 270, ,,,,,20200115
2374,日本高圧コンクリート（株）,1430001020829,北海道,中小企業,,,,, 591, ,,,,,20200115
2375,（一社）日本公園緑地協会,8010005018756,東京都,公益法人,,,,, 644, ,,,,,20200115
2376,（株）日本工業試験所,6120001036934,大阪府,中小企業,,,,, 732, ,,,,,20200115
2377,（株）日本工建,8180001056999,愛知県,中小企業,,,,, 862,-01,,,,,20200115
2378,（公社）日本交通計画協会,8010005003758,東京都,公益法人,,,,, 726, ,,,,,20200115
2379,（有）日本交通流動リサーチ,7180002058979,愛知県,中小企業,,,,,1292, ,,,,,20200115
2380,（一社）日本作業船協会,3010005017267,東京都,公益法人,,,,, 832, ,,,,,20200115
2381,（有）日本シジミ研究所,2280002003558,島根県,中小企業,,,,,1558, ,,,,,20200115
2382,（公財）日本生態系協会,6013305001887,東京都,公益法人,,,,, 964, ,,,,,20200115
2383,（一社）日本潜水協会,2010405001061,東京都,公益法人,,,,, 829, ,,,,,20200115
2384,（株）日本総合科学,1240001032884,広島県,中小企業,,,,,1171, ,,,,,20200115
2385,（一財）日本総合研究所,2010405010335,東京都,公益法人,,,,,1215, ,,,,,20200115
2386,（株）日本総合研究所,4010701026082,東京都,大企業,,,,, 602, ,,,,,20200115
2387,日本総合サービス（株）,8010401083981,東京都,大企業,,,,,1317, ,,,,,20200115
2388,日本地下水開発（株）,6390001001465,山形県,大企業,,,,, 772, , 111, ,,,20200115
2389,（株）日本地下探査,1040001019340,千葉県,中小企業,,,,, 876,-01,  74,-01,,,20200115
2390,日本通信エンジニアリングサービス（株）,3011101027928,東京都,大企業,,,,, 381, ,,,,,20200115
2391,（一社）日本道路建設業協会,1010005018580,東京都,公益法人,,,,, 843, ,,,,,20200115
2392,（公財）日本道路交通情報センター,2010005004175,東京都,公益法人,,,,,1070, ,,,,,20200115
2393,日本土地評価システム（株）,9180001039383,愛知県,中小企業,,,,,1537, ,,, 558, ,20200115
2394,（株）日本能率協会総合研究所,5010401023057,東京都,大企業,,,,, 387, ,,,,,20200115
2395,日本ファブテック（株）,8010401020704,茨城県,中小企業,,,,,1440, ,,,,,20200115
2396,（一財）日本不動産研究所,2010405009567,東京都,公益法人,,,,,1181, ,,,   1, ,20200115
