,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
1800,,,,,,,,,,,,,,,,,,,,858,○,484,858,0,,,,,,,,886,○,200,0,886,三皷　勝美,,943,C,1270,0,943,,,,,,,20211201,,,,,,,,,,,,,広島県尾道市新高山３－１１７０－３８,4240001038160,シンタカ建設（株）,,,,,,,,,,,,,,,,,,,,821,○,1305,0,821,,685,○,813,0,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,,,,,,,,624,B,1062,0,624,,,,,,,,,,,,,,742,C,293,970,1712,,,,,,,河野　哲也,,907,C,1345,0,907,,,,,,,20211201,,,,,,,,,,,,,広島県廿日市市木材港北５ー２０,4240001028302,（株）シンテツ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,○,1076,0,667,,,,,,,,,,,,,,,,,,,,,,,,
1802,,,,,,,,772,B,630,0,772,,,,,,,,,,,,,,846,C,1013,0,846,,,,,,,進藤　俊也,,887,C,1399,0,887,,,,,,,20211201,,,,,,,,,,,,,広島県広島市安佐南区西原７－６－６,2240001004668,進藤建設（株）,,,,,,,,,,,,,,,,,,,,772,○,696,599,1371,,698,○,768,0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹内　美津子,,846,C,1529,0,846,,,,,,,20211201,,,,,,,,,,,,,岡山県岡山市北区万成西町１２３－１,1260005001149,新日本エンタープライズ（株）,,759,○,450,0,759,,,,,,,,,,,,,,759,○,1616,0,759,,,,,,,,,,,,,,735,○,539,0,735,,759,○,901,0,759,,735,○,395,0,735,,,,,,,,,,,,,,,,,,
1804,,799,C,597,0,799,,,,,,,,846,○,310,0,846,,830,○,537,830,0,,830,C,1063,0,830,,,,,,,釣谷　邦男,,762,C,1849,0,762,,,,,,,20211201,,,,,,,,774,C,606,0,774,富山県富山市西宮町１－１,3230001001203,新日本海重工業（株）,,,,,,,,,,,,,,1031,○,327,0,1031,,762,○,1593,0,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡海　優,,487,C,2323,0,487,,,,,,,20211201,,,,,,,,,,,,,兵庫県伊丹市南本町７－１－１－６０６,5140002027816,新日本管検工業（有）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,原田　軍治,,951,C,1259,0,951,,,,,,,20211201,,,,,,,,,,,,,福岡県福岡市南区清水１－１５－１８,8290001001408,新日本グラウト工業（株）,,1138,○,90,0,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072,○,53,1057,2129,,,,,,,,,,,,,,777,○,72,0,777,,,,,,
1807,,,,,,,,,,,,,,,,,,,,,,,,,,1042,C,101,1066,2108,,,,,,,小林　盛,,1154,C,143,1226,2380,,,,,,,20211201,,877,○,27,1071,1948,,,,,,,東京都江東区佐賀１－１１－１１,9010601002113,新日本工業（株）,,927,○,11,1110,2037,,812,○,286,0,812,,,,,,,,927,○,384,918,1845,,,,,,,,,,,,,,860,○,314,0,860,,927,○,515,0,927,,713,○,437,0,713,,,,,,,,,,,,,,,,,,
1808,,1118,C,109,0,1118,,980,B,128,858,1838,,795,○,385,0,795,,,,,,,,,,,,,,856,○,243,0,856,三喜田　修一,,1053,C,411,894,1947,,,,,,,20211201,,,,,,,,,,,,,山口県下関市本町３－１－１,6250001005587,（株）新ホーム,,,,,,,,760,○,362,0,760,,766,○,209,699,1465,,915,○,1009,0,915,,,,,,,,,,,,,,884,○,267,0,884,,915,○,536,0,915,,,,,,,,,,,,,,,,,,,,,,,,
1809,,,,,,,,843,B,310,581,1424,,,,,,,,,,,,,,719,C,1408,0,719,,,,,,,土村　学,,802,C,1700,0,802,,,,,,,20211201,,,,,,,,,,,,,広島県広島市中区光南５－２－３１,8240001004844,新まるせ工事（株）,,,,,,,,,,,,,,,,,,,,769,○,514,897,1666,,649,○,911,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,○,691,0,683
1810,,1121,C,105,0,1121,,,,,,,,,,,,,,,,,,,,1253,C,481,0,1253,,,,,,,五十川　龍之,,1098,C,1121,0,1098,,,,,,,20211201,,,,,,,,1199,C,156,0,1199,兵庫県宝塚市新明和町１－１,7140001082323,新明和工業（株）,,,,,,,,,,,,,,1539,○,37,949,2488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河村　秀昭,,911,C,543,900,1811,,,,,,,20211201,,757,○,251,0,757,,,,,,,山口県周南市清水１－５－１７,5250001009795,新吉産業（株）,,,,,,,,,,,,,,787,○,555,0,787,,809,○,1373,0,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,,1938,A,4,1645,3583,,,,,,,,,,,,,,,,,,,,1169,C,534,0,1169,,,,,,,加賀美　猛,,1057,C,1138,0,1057,,1174,○,243,0,1174,20211201,,,,,,,,1560,C,61,0,1560,東京都新宿区四谷１－６－１,8011101010326,新菱冷熱工業（株）,,,,,,,,,,,,,,1183,○,264,0,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312,○,132,0,1312,,,,,,,,,,,,
1813,,707,C,926,0,707,,707,B,843,0,707,,737,○,481,0,737,,764,○,654,764,0,,1198,C,146,839,2037,,707,○,539,0,707,丸尾　順治,,764,C,1837,0,764,,707,○,590,0,707,20211201,,707,○,371,0,707,,,,,,,大阪府大阪市中央区南船場１－１８－１１,5120001142493,信和建設（株）,,764,○,441,0,764,,,,,,,,707,○,715,0,707,,764,○,1587,0,764,,707,○,727,0,707,,912,○,158,0,912,,764,○,489,0,764,,764,○,888,0,764,,737,○,391,0,737,,,,,,,,,,,,,,912,○,254,0,912
1814,,,,,,,,868,B,482,0,868,,,,,,,,,,,,,,,,,,,,,,,,,新谷　忠弘,,963,C,1237,0,963,,,,,,,20211201,,,,,,,,,,,,,広島県福山市西深津町五丁目１６番３号,4240001030992,新和建設工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,,1072,B,13,1171,2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新田　喜一,,938,C,1285,0,938,,,,,,,20211201,,,,,,,,,,,,,島根県松江市平成町１８２－２２,1280001000400,新和設備工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,,,,,,,,727,B,769,0,727,,906,○,255,0,906,,983,○,274,983,0,,,,,,,,727,○,475,0,727,崎本　浩毅,,1049,C,249,1131,2180,,,,,,,20211201,,727,○,316,0,727,,,,,,,長崎県佐世保市小佐々町黒石３３９－７７,5310001005557,（株）親和テクノ,,909,○,243,0,909,,,,,,,,,,,,,,973,○,350,916,1889,,712,○,703,0,712,,,,,,,,906,○,239,0,906,,1039,○,59,1064,2103,,1014,○,5,978,1992,,,,,,,,732,○,23,736,1468,,,,,,
1817,,,,,,,,879,B,168,859,1738,,,,,,,,,,,,,,,,,,,,,,,,,貞入　英二,,865,C,1466,0,865,,,,,,,20211201,,,,,,,,,,,,,広島県庄原市木戸町４３,5240002031477,（有）新和鋪道,,,,,,,,,,,,,,,,,,,,795,○,1432,0,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,,820,C,526,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,原田　昌秀,,765,C,1830,0,765,,,,,,,20211201,,,,,,,,,,,,,広島県庄原市板橋町６６,6240001024976,（株）スイセイ設備,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,,1266,A,54,1242,2508,,,,,,,,,,,,,,,,,,,,1170,C,531,0,1170,,,,,,,池口　学,,1061,C,1135,0,1061,,,,,,,20211201,,,,,,,,966,C,25,703,1669,東京都港区港南１－７－１８,5010401137014,水ｉｎｇエンジニアリング（株）,,,,,,,,,,,,,,1210,○,61,1099,2309,,1161,○,789,0,1161,,810,○,431,0,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,,853,C,443,0,853,,865,B,312,550,1415,,781,○,410,0,781,,813,○,575,813,0,,864,C,357,712,1576,,813,○,300,0,813,末沢　由博,,933,C,625,816,1749,,,,,,,20211201,,689,○,431,0,689,,,,,,,岡山県津山市押入１２１９－７,6260001019842,末沢建設（株）,,781,○,424,0,781,,,,,,,,,,,,,,813,○,326,1116,1929,,,,,,,,,,,,,,781,○,453,0,781,,843,○,672,0,843,,,,,,,,,,,,,,,,,,,,781,○,508,0,781
1821,,,,,,,,746,B,710,0,746,,,,,,,,,,,,,,1008,C,258,779,1787,,,,,,,河野　正太郎,,881,C,1419,0,881,,,,,,,20211201,,,,,,,,,,,,,山口県光市大字塩田３４３０,4250001014318,末延建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,721,○,665,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,○,345,0,852
1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,末廣　英雄,,748,C,1900,0,748,,,,,,,20211201,,563,○,578,0,563,,,,,,,山口県岩国市守内４４４－１,2250002018154,（有）スエヒロ総業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,○,667,0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,,,,,,,,,,,,,,,,,,,,,,,,,,811,C,1121,0,811,,,,,,,金築　孝佳,,762,C,1846,0,762,,,,,,,20211201,,,,,,,,,,,,,島根県出雲市浜町１１４２－１,6280002005609,（有）スエヨシ建設,,,,,,,,,,,,,,,,,,,,709,○,1860,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,○,414,0,827
1824,,,,,,,,1126,B,39,1105,2231,,938,○,226,0,938,,1047,○,200,1047,0,,1260,C,92,865,2125,,1013,○,93,0,1013,堤　俊之,,1236,C,44,1375,2611,,,,,,,20211201,,893,○,138,0,893,,,,,,,大分県豊後高田市香々地４０８９,9320001007813,（株）菅組,,1047,○,122,0,1047,,,,,,,,,,,,,,1047,○,243,1003,2050,,863,○,352,0,863,,1018,○,101,0,1018,,988,○,160,0,988,,1114,○,91,889,2003,,938,○,123,0,938,,,,,,,,,,,,,,1144,○,102,0,1144
1825,,,,,,,,,,,,,,,,,,,,812,○,577,812,0,,,,,,,,,,,,,菅波　靖起,,777,C,1796,0,777,,,,,,,20211201,,,,,,,,,,,,,大阪府大阪市此花区春日出中２丁目７番１３,6120001026464,（株）スガナミ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956,○,44,977,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,,919,B,74,979,1898,,664,B,981,0,664,,,,,,,,,,,,,,865,C,324,791,1656,,664,○,647,0,664,菅原　光晴,,697,C,2079,0,697,,,,,,,20211201,,,,,,,,,,,,,愛知県名古屋市西区笠取町３－２９,4180001050782,菅原工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,803,○,447,0,803,,756,○,304,0,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,○,504,0,783
1827,,,,,,,,,,,,,,,,,,,,748,○,678,748,0,,,,,,,,,,,,,杉浦　芳信,,827,C,934,631,1458,,,,,,,20211201,,,,,,,,,,,,,鳥取県鳥取市西円通寺４７,1270002002677,（有）杉浦工業,,,,,,,,,,,,,,,,,,,,849,○,1207,0,849,,,,,,,,,,,,,,,,,,,,784,○,839,0,784,,,,,,,,,,,,,,,,,,,,,,,,
1828,,821,C,522,0,821,,869,B,213,787,1656,,769,○,429,0,769,,876,○,449,876,0,,967,C,719,0,967,,795,○,330,0,795,杉岡　裕男,,1016,C,539,798,1814,,712,○,584,0,712,20211201,,711,○,362,0,711,,795,C,574,0,795,岡山県新見市新見３６８－４,7260001019172,杉岡建設（株）,,876,○,278,0,876,,720,○,454,0,720,,722,○,678,0,722,,876,○,627,621,1497,,708,○,722,0,708,,835,○,224,0,835,,842,○,335,0,842,,958,○,208,761,1719,,769,○,336,0,769,,752,○,524,0,752,,,,,,,,918,○,242,0,918
1829,,653,C,1080,0,653,,,,,,,,676,○,575,0,676,,730,○,709,730,0,,807,C,1127,0,807,,,,,,,杉岡　学,,793,C,1728,0,793,,,,,,,20211201,,,,,,,,,,,,,岡山県苫田郡鏡野町養野４２０－１,5260001020388,（株）杉岡建設工業,,730,○,491,0,730,,,,,,,,,,,,,,765,○,1581,0,765,,,,,,,,732,○,337,0,732,,708,○,583,0,708,,730,○,978,0,730,,676,○,497,0,676,,,,,,,,,,,,,,733,○,596,0,733
1830,,,,,,,,,,,,,,,,,,,,706,○,740,706,0,,665,C,1559,0,665,,,,,,,杉田　真人,,840,C,1545,0,840,,,,,,,20211201,,,,,,,,,,,,,岡山県加賀郡吉備中央町杉谷１－１,5260001023523,（株）杉田林業,,706,○,521,0,706,,,,,,,,,,,,,,739,○,1719,0,739,,,,,,,,,,,,,,663,○,638,0,663,,706,○,1030,0,706,,655,○,524,0,655,,,,,,,,,,,,,,,,,,
1831,,716,C,890,0,716,,756,B,677,0,756,,,,,,,,,,,,,,761,C,1271,0,761,,,,,,,石内　久雄,,834,C,780,773,1607,,,,,,,20211201,,686,○,435,0,686,,,,,,,広島県山県郡安芸太田町大字下筒賀１１０７,8240001024058,（株）杉原土建,,,,,,,,,,,,,,,,,,,,857,○,1175,0,857,,,,,,,,,,,,,,,,,,,,815,○,751,0,815,,,,,,,,,,,,,,,,,,,,,,,,
1832,,,,,,,,785,B,288,695,1480,,,,,,,,,,,,,,887,C,891,0,887,,,,,,,杉本　充男,,885,C,1404,0,885,,,,,,,20211201,,,,,,,,,,,,,山口県柳井市新庄１０７８番地１,8250001012482,スギモト建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,,,,,,,,1000,B,34,1278,2278,,,,,,,,,,,,,,,,,,,,861,○,233,0,861,杉本　浩治,,953,C,1255,0,953,,,,,,,20211201,,,,,,,,,,,,,岡山県岡山市北区今７－２４－２３,5260001003525,杉本道路（株）,,,,,,,,,,,,,,,,,,,,861,○,718,475,1336,,726,○,646,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,,,,,,,,734,B,741,0,734,,,,,,,,,,,,,,1052,C,633,0,1052,,,,,,,鈴木　章平,,846,C,1531,0,846,,,,,,,20211201,,,,,,,,,,,,,広島県福山市丸之内１－４－１,9240001031029,（株）鈴木工務店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,,937,B,123,781,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木　明廣,,812,C,1661,0,812,,,,,,,20211201,,794,○,200,0,794,,,,,,,京都府京都市右京区西院月双町３３番地,1130001001066,（株）鈴木メンテナンス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,,,,,,,,606,B,1088,0,606,,,,,,,,,,,,,,,,,,,,,,,,,高本　スミコ,,665,C,1035,609,1274,,,,,,,20211201,,,,,,,,,,,,,広島県福山市芦田町大字上有地２８７４ー１,2240002044548,（株）スズワ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,○,1134,0,589,,,,,,,,,,,,,,,,,,,,,,,,
1837,,,,,,,,,,,,,,,,,,,,,,,,,,858,C,136,1195,2053,,,,,,,数藤　初男,,733,C,1961,0,733,,,,,,,20211201,,,,,,,,,,,,,徳島県徳島市国府町南岩延８０３,9480001001222,（株）数藤組,,,,,,,,,,,,,,,,,,,,728,○,1769,0,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,,825,C,510,0,825,,888,B,461,0,888,,,,,,,,1013,○,231,1013,0,-01,1165,C,特,1373,2538,,934,○,147,0,934,砂原　傑,,1082,C,66,1485,2567,,,,,,,20211201,,725,○,324,0,725,,761,C,632,0,761,広島県広島市中区平野町１－１６,3240001005252,（株）砂原組,,,,,,,,,,,,,,,,,,,,1056,○,108,1242,2298,,729,○,631,0,729,,993,○,109,0,993,,,,,,,,923,○,523,0,923,,,,,,,,,,,,,,,,,,,,1021,○,153,0,1021
1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,田中　淳子,,716,C,2013,0,716,,,,,,,20211201,,,,,,,,,,,,,鳥取県鳥取市布勢１１４,2270002001158,（有）砂見建設,,,,,,,,,,,,,,,,,,,,674,○,1971,0,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,,,,,,,,1144,B,351,0,1144,,1290,○,50,787,2077,,1271,○,70,1271,0,,,,,,,,1078,○,73,0,1078,永田　泉治,,1296,C,293,809,2105,,,,,,,20211201,,,,,,,,,,,,,東京都千代田区有楽町１－１０－１,3010001008699,スバル興業（株）,,1145,○,87,0,1145,,1035,○,164,0,1035,,1100,○,292,0,1100,,1380,○,11,1455,2835,,1078,○,227,0,1078,,,,,,,,1145,○,104,0,1145,,1087,○,398,0,1087,,,,,,,,,,,,,,,,,,,,,,,,
1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松下　裕臣,,903,C,1354,0,903,,,,,,,20211201,,,,,,,,,,,,,東京都中央区日本橋室町４－２－１０　坂田ビル５階,1010001076533,スポーツサーフェス（株）,,,,,,,,,,,,,,,,,,,,864,○,1148,0,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,,,,,,,,1189,B,343,0,1189,,,,,,,,,,,,,,819,C,1098,0,819,,,,,,,高松　保雄,,1206,C,633,536,1742,,,,,,,20211201,,,,,,,,,,,,,東京都品川区南大井３－６－１８,4010701005061,（株）スポーツテクノ和広,,,,,,,,875,○,239,0,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,,620,C,1136,0,620,,641,B,1034,0,641,,,,,,,,,,,,,,839,C,1030,0,839,,,,,,,隅田　英治,,812,C,1656,0,812,,,,,,,20211201,,,,,,,,682,C,787,0,682,広島県山県郡北広島町今吉田１５２７,8240001024009,（株）ＳＵＭＩＤＡ,,,,,,,,,,,,,,,,,,,,,,,,,,611,○,984,0,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,○,492,0,788
1844,,,,,,,,876,B,161,875,1751,,,,,,,,915,○,386,915,0,,,,,,,,836,○,273,0,836,住田　孝昭,,1006,C,312,1063,2069,,,,,,,20211201,,,,,,,,,,,,,鳥取県日野郡江府町佐川８８２,8270002008387,（有）住田組,,880,○,274,0,880,,,,,,,,,,,,,,909,○,238,1143,2052,,,,,,,,,,,,,,,,,,,,921,○,237,735,1656,,,,,,,,,,,,,,,,,,,,,,,,
1845,,1322,C,14,0,1322,,966,B,401,0,966,,1042,○,171,0,1042,,,,,,,,1042,C,643,0,1042,,966,○,121,0,966,谷　信,,1394,C,976,0,1394,,1553,○,34,1014,2567,20211201,,,,,,,,1798,A,5,1860,3658,大阪府大阪市西区阿波座２－１－４,7120001044515,住友電設（株）,,,,,,,,,,,,,,1038,○,324,0,1038,,1510,○,616,0,1510,,966,○,265,0,966,,,,,,,,,,,,,,,,,,,,,,,,,,1604,○,20,816,2420,,,,,,,,,,,,
1846,,612,C,1147,0,612,,473,B,1137,0,473,,,,,,,,,,,,,,,,,,,,,,,,,河本　育訓,,500,C,2320,0,500,,,,,,,20211201,,468,○,597,0,468,,,,,,,山口県光市島田７―１１―５,3250001010243,住久設備（株）,,,,,,,,,,,,,,,,,,,,500,○,2167,0,500,,468,○,1043,0,468,,,,,,,,,,,,,,500,○,1164,0,500,,,,,,,,,,,,,,,,,,,,,,,,
1847,-01,702,C,944,0,702,-01,702,B,861,0,702,-01,768,○,431,0,768,-01,768,○,648,768,0,-01,941,C,768,0,941,-01,742,○,429,0,742,鷲澤　幸一,-01,832,C,1579,0,832,,,,,,,20211201,,,,,,,-01,642,C,832,0,642,長野県長野市北長池１６６７,4100001001611,炭平コーポレーション（株）,,,,,,,-01,674,○,548,0,674,,,,,,,-01,870,○,1115,0,870,,,,,,,-01,662,○,402,0,662,-01,768,○,480,0,768,-01,748,○,924,0,748,-01,867,○,184,0,867,-01,638,○,608,0,638,,,,,,,-01,839,○,374,0,839
1848,,,,,,,,961,B,404,0,961,,,,,,,,,,,,,,1078,C,610,0,1078,,,,,,,中村　成志,,1224,C,361,786,2010,,,,,,,20211201,,770,○,227,0,770,,,,,,,山口県下関市長府扇町１－２３,7250001005735,住吉工業（株）,,,,,,,,,,,,,,,,,,,-01,993,○,911,0,993,,,,,,,,,,,,,,938,○,206,0,938,,993,○,443,0,993,,,,,,,,,,,,,,,,,,,,,,,,
1849,,,,,,,,686,B,927,0,686,,835,○,325,0,835,,927,○,367,927,0,,,,,,,,,,,,,近藤　幸穂,,922,C,722,743,1665,,,,,,,20211201,,,,,,,,,,,,,福岡県北九州市小倉南区下貫１－１３－１３,4290801001957,（株）寿陽建設,,,,,,,,,,,,,,,,,,,,945,○,293,1036,1981,,854,○,86,830,1684,,,,,,,,,,,,,,799,○,801,0,799,,,,,,,,,,,,,,,,,,,,,,,,
1850,,726,C,845,0,726,,,,,,,,,,,,,,,,,,,,840,C,1029,0,840,,,,,,,陶山　秀和,,901,C,1359,0,901,,,,,,,20211201,,,,,,,,,,,,,島根県雲南市木次町寺領４６８－３,8280001005698,（株）陶山建設,,,,,,,,,,,,,,,,,,,,834,○,304,1138,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,,979,C,227,0,979,-01,1165,B,116,700,1865,,1021,○,186,0,1021,,1129,○,129,1129,0,-01,1420,B,42,1208,2628,,1054,○,78,0,1054,須山　雄造,,1373,C,37,1249,2622,,,,,,,20211201,,858,○,154,0,858,,953,C,322,0,953,静岡県浜松市中区布橋２－６－１,5080401002624,須山建設（株）,,,,,,,,862,○,247,0,862,,,,,,,,1136,○,376,720,1856,,905,○,310,0,905,,1140,○,65,0,1140,,1056,○,129,0,1056,,1129,○,142,768,1897,,884,○,163,0,884,,,,,,,,,,,,,,1175,○,84,0,1175
1852,,,,,,,,,,,,,,,,,,,,,,,,,,813,C,1114,0,813,,,,,,,陶山　顕吉,,842,C,904,651,1493,,,,,,,20211201,,677,○,463,0,677,,,,,,,島根県雲南市木次町東日登１８１―１,3280001005604,（株）スヤマ産業,,,,,,,,677,○,543,0,677,,,,,,,,765,○,446,995,1760,,,,,,,,738,○,332,0,738,,,,,,,,765,○,887,0,765,,748,○,371,0,748,,,,,,,,,,,,,,748,○,25,788,1536
1853,,,,,,,,688,B,915,0,688,,,,,,,,,,,,,,,,,,,,,,,,,諏訪　雅治,,837,C,1560,0,837,,,,,,,20211201,,,,,,,,,,,,,広島県東広島市安芸津町木谷３８７６－１,7240001023267,諏訪建設（株）,,,,,,,,,,,,,,,,,,,,781,○,1500,0,781,,,,,,,,,,,,,,,,,,,,752,○,914,0,752,,,,,,,,,,,,,,,,,,,,,,,,
1854,,1192,C,75,0,1192,,1718,A,4,1948,3666,,,,,,,,1515,○,21,1515,0,,1249,C,483,0,1249,,1508,○,9,1452,2960,平　喜一,,1496,C,42,1120,2616,,,,,,,20211201,,,,,,,,,,,,,東京都港区三田３－１３－１６,1010401015438,世紀東急工業（株）,,,,,,,,1110,○,150,0,1110,,1274,○,234,0,1274,,1569,○,3,1468,3037,,1275,○,189,0,1275,,,,,,,,,,,,,,1203,○,361,0,1203,,,,,,,,,,,,,,,,,,,,,,,,
1855,,,,,,,,670,B,973,0,670,,,,,,,,,,,,,,,,,,,,,,,,,土井　雄治,,842,C,1540,0,842,,,,,,,20211201,,661,○,495,0,661,,738,C,673,0,738,広島県呉市海岸４－８－１７,1240002033188,（有）盛業組,,,,,,,,657,○,567,0,657,,659,○,800,0,659,,740,○,1713,0,740,,659,○,884,0,659,,,,,,,,,,,,,,739,○,949,0,739,,,,,,,,685,○,586,0,685,,,,,,,,717,○,628,0,717
1856,,1377,A,25,1633,3010,,,,,,,,,,,,,,,,,,,,945,C,760,0,945,,,,,,,上野　俊信,,1118,C,1109,0,1118,,,,,,,20211201,,,,,,,,981,C,284,0,981,大阪府大阪市中央区南船場２－１－３,3120001082411,（株）精研,,,,,,,,,,,,,,1043,○,139,820,1863,,,,,,,,828,○,397,0,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
