,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
4156,（有）千秋電気,千秋　富夫,北海道北斗市谷好３－４－１,23-01016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,811,,824,0,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4157,千葉電気工事（株）,千葉　賢司,北海道岩見沢市東山１０－６－３,22-02812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,551,,937,0,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4158,千葉電建（株）,小川　敬幸,千葉県千葉市若葉区大宮台３－１－８,11-02663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,801,,829,0,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4159,中央電気（株）,高戸　邦彦,岡山県岡山市北区野田２－１１－１１,11-05226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,580,,926,0,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4160,中央電設（株）,池田　憲治,東京都豊島区南大塚３－４２－５,11-04031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,538,,948,0,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,717,,892,0,892,,,,,,,20210521
4161,中立電機（株）,加藤　徳弘,愛知県豊明市新田町南山９２－１,11-04072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,561,,935,0,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4162,（株）対馬電設,對馬　豊四郎,北海道函館市亀田港町９－１７,23-00824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,623,,901,0,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4163,槌本電設工業（株）,槌本　明彦,北海道恵庭市緑町２－１０－１０,22-01775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,725,,861,0,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4164,都築テクノサービス（株）,仲井　正人,東京都港区海岸１－１１－１　ニューピア竹芝ノースタワー,11-04097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,605,,911,0,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4165,鶴田電気（株）,鶴田　哲嗣郎,山梨県甲府市中央４－５－２３,11-05307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,469,,994,0,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4166,鐵和電設（株）,徳本　栄一,北海道室蘭市中島町３－２２－１０,26-00430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,191,,985,377,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,886,,846,0,846,,,,,,,20210521
4167,（株）天日電気,小山　利昭,北海道旭川市東８条６－５－１６,25-00390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,802,,828,0,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1437,,751,0,751,,,,,,,20210521
4168,ＤＸアンテナ（株）,長代　輝彦,兵庫県神戸市西区室谷１－２－２,11-00677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,305,,1191,0,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4169,電音エンジニアリング（株）,織田　真一郎,東京都港区芝５－２０－９,11-05517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,483,,986,0,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4170,（株）電化堂,佐藤　洋二,北海道北見市常盤町５‐１９‐５,29-00495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,736,,856,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4171,（株）でんこう,石田　貴久,北海道札幌市白石区菊水９－３－２－２３,21-00262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,513,,967,0,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4172,（株）電制,田上　寛,北海道江別市工栄町８－１３,21-01649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,456,,1011,0,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,672,,908,0,908,,,,,,,20210521
4173,電通設備（株）,杉瀬　博行,北海道札幌市中央区南十四条西１１－１－８,21-00610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,590,,921,0,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4174,（株）電友社,砂金　和幸,北海道苫小牧市北栄町３－２０－２１,26-00173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,755,,847,0,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4175,トータリゼータエンジニアリング（株）,中三川　和則,東京都品川区南大井６－２０－１４,11-05005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,543,,944,0,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4176,（株）東栄電気工業,斉藤　靖雄,北海道函館市陣川町９８－５０２,23-00673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,821,,819,0,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1540,,735,0,735,,,,,,,20210521
4177,東栄電設（株）,東谷　充,神奈川県横浜市旭区鶴ケ峰本町１－４４－６,11-04508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,492,,981,0,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4178,東京システム特機（株）,吉田　光男,東京都千代田区飯田橋４－５－１１,11-05359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,705,,869,0,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4179,（有）東興電機工業所,岡崎　晃三,北海道江別市７条７丁目２４番地,22-01727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,642,,895,0,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4180,東芝通信インフラシステムズ（株）,棟方　公輝,東京都府中市東芝町１,11-03836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,338,,1152,0,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4181,東芝デジタルソリューションズ（株）,島田　太郎,神奈川県川崎市幸区堀川町７２－３４,11-02224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,431,,1039,0,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4182,東芝ライテック（株）,平岡　敏行,神奈川県川崎市幸区堀川町７２－３４,11-00617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,188,,1368,0,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4183,（株）東福電機工業,東福　和彦,北海道函館市日ノ浜町１３６－２,23-00973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,787,,833,0,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4184,東邦通信（株）,佐藤　修,北海道札幌市豊平区平岸３－７－５－１３,21-00342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,654,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4185,（株）東和エンジニアリング,新倉　恵里子,東京都千代田区東神田１－７－８,11-00779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,341,,1149,0,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4186,富樫電機工業（株）,遠藤　信雄,北海道斜里郡小清水町南町１－１－９,29-01002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,794,,831,0,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4187,富樫電気工事（株）,富樫　昭大,北海道千歳市東雲町５－５７,22-01731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,555,,936,0,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4188,（株）富岡電気工事,小林　一,北海道函館市美原１－４１－２,23-00539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,524,,963,0,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,880,,847,0,847,,,,,,,20210521
4189,（株）豊原電気商会,泉　隆,北海道恵庭市島松仲町２－１４－１０,22-01551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,646,,894,0,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4190,（株）豊原電気土木,豊原　博詩,京都府京都市南区東九条河西町１５,11-05318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,444,,1026,0,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4191,道朝日電設（株）,中村　浩和,北海道帯広市南の森西１－１－３,28-00381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,630,,899,0,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1266,,778,0,778,,,,,,,20210521
4192,（株）ドウデン,門脇　雅明,北海道札幌市東区北７条東１８－１－４０,21-01331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,264,,1244,0,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4193,（株）道北電気,新岡　五常,北海道網走市駒場北６－３－３,29-00263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,739,,855,0,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4194,（株）若狭電気,若狹　正,北海道函館市八幡町２２－３,23-01015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,639,,896,0,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4195,和商（株）,市川　博靖,北海道札幌市西区発寒１５条１３－１－４５,21-00227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,270,,962,265,1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,872,,849,0,849,,,,,,,20210521
4196,渡部電設（株）,渡部　仁一,東京都板橋区南常盤台１－３７－２,11-05524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,551,,937,0,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4197,（株）柳町電気,佐藤　裕治,北海道河東郡音更町木野西通１４丁目８番地５,28-00348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,802,,828,0,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4198,（株）山口電気機械工務所,山口　邦治,北海道札幌市白石区米里２条４－８－６,21-00888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,433,,1033,0,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4199,山崎電機（株）,山崎　祐二,北海道上川郡愛別町字南町１３,25-00153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,669,,884,0,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4200,（株）山崎電気,平井　範彦,北海道苫前郡苫前町字古丹別２５０番地,30-00093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,787,,833,0,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4201,（有）山田電気,山田　治,北海道網走郡大空町女満別西６条３－５－１０,29-00712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,828,,815,0,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4202,大和電気工事（株）,梅澤　誠司,広島県福山市松浜町１－１－８,11-01649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,327,,1160,0,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4203,山本電工（株）,山本　義明,北海道紋別市渚滑町元新４丁目１８２番地の１,29-00041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,274,,975,247,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4204,由井電気工業（株）,由井　健太郎,東京都渋谷区代々木２－１１－２,11-03323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,449,,1022,0,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4205,（株）結城電気工事,結城　政広,北海道札幌市東区北３５条東１８丁目４番１１号,21-00805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,656,,889,0,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4206,ユタカ電機（株）,天野　伸吾,北海道函館市的場町１９－２３,23-00080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,725,,861,0,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4207,ユニオン電建（株）,遠藤　哲也,北海道札幌市北区北２７条西１５丁目２番１９号,21-00871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,576,,927,0,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4208,横井電気（株）,八木　雅之,北海道北見市北５条西５－７,29-00123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,492,,981,0,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4209,（株）横山電気商会,横山　協司,北海道足寄郡足寄町南２条２－３,28-00193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,479,,988,0,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,702,,897,0,897,,,,,,,20210521
4210,（株）吉野電気商会,吉野　洋一,北海道登別市若山町１－５－１,26-00290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,694,,874,0,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4211,吉野電設（株）,平本　広昭,東京都府中市宮町２－１６－４第１本多ビル２Ｆ,11-04482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,529,,957,0,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4212,（株）吉本電業社,吉本　昌弘,北海道札幌市西区山の手３条７－１－３７,21-00285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,836,,811,0,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4213,（株）依田電気工事,依田　貴志,北海道函館市北美原１－２１－１５,23-00922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,794,,831,0,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4214,（株）アイエス,中川　英和,北海道帯広市西１１条南３４－７－１,28-00961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1162,,629,0,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4215,（株）アイザワ電設,相澤　和彦,北海道帯広市西２０条北２－２７－２２,28-00951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1191,,587,0,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4216,アイビイ通信（株）,飯尾　和夫,北海道旭川市宮下通２２ー１９７４ー２４８,25-00697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1161,,630,0,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4217,（株）アイラス,相蘇　有人,北海道札幌市白石区菊水上町１条１丁目４６番２号,21-02966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1118,,667,0,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4218,アイ・リンク（株）,本間　勝行,北海道札幌市白石区流通センター１－５－１,21-02883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,864,,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4219,旭川ニッタン（株）,山崎　教生,北海道旭川市東７条１－１－６,25-00964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1202,,554,0,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4220,朝日プラントエンジニアリング（株）,吉村　重行,北海道小樽市銭函３－５１９－１,24-00463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,869,,798,0,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4221,アビックラボ（株）,花田　功,北海道札幌市中央区南４条西１３－１－２６,21-02507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1027,,717,0,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4222,（有）阿部電気商会,阿部　哲也,北海道茅部郡森町字御幸町３０－６,23-00196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1054,,705,0,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4223,（株）阿部電気商会,阿部　昭一,北海道紋別郡興部町字興部３１８番地,29-00302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,932,,765,0,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1813,,690,0,690,,,,,,,20210521
4224,荒田通信（株）,荒田　皇,北海道札幌市東区北１７条東１８ー４－１３,21-02793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1116,,668,0,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4225,（株）アルゴス,古川　大助,新潟県妙高市東陽町１－１,11-00355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1187,,593,0,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4226,（株）アルファエンジニアリング,江良　謙一,北海道札幌市東区北４９条東５ー２－１４,21-00711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1095,,683,0,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4227,（株）イークス,山口　洋平,北海道旭川市豊岡７条４－３－９,11-05715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1005,,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4228,（株）イコム,島嵜　辰雄,北海道札幌市白石区平和通２－南２－６,21-02837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1193,,583,0,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4229,（有）石崎電気商会,石崎　則孝,北海道小樽市色内１－７－１４,24-00230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1205,,549,0,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4230,一新電工（株）,高橋　一勝,北海道札幌市手稲区西宮の沢１条ー２－３－７,21-03010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1007,,725,0,725,○,422,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,○,1874,,676,0,676,,,,,,,20210521
4231,（株）映音,佐々木　忠繁,北海道札幌市豊平区平岸２条１－６－１８,21-00889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1158,,631,0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4232,栄光通信機（株）,山田　清司,北海道札幌市西区発寒１０条２－５－４３,21-02776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1176,,609,0,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4233,（株）ＨＢＡ,伊藤　尚樹,北海道札幌市中央区北四条西７－１－８,21-02342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1025,,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4234,ＮＥＣソリューションイノベータ（株）,杉山　清,埼玉県さいたま市大宮区桜木町１－１０－１７,11-05505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,864,,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4235,（株）エヌ・ティ・ティ・データ北海道,高橋　一裕,北海道札幌市中央区北２条西４－１北海　道ビルヂング,21-02685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1072,,696,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4236,（株）ＭＭＣ,金村　龍徳,愛知県名古屋市中区葵１‐２０‐１９芝電ビル２階北号室,11-05585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1068,,697,0,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4237,エルーグシステム（株）,浮田　陽一,東京都品川区西五反田７－２２－１７　ＴＯＣビル８階,11-05358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1015,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4238,（株）エルムデータ,村上　由彦,北海道札幌市厚別区下野幌テクノパーク１丁目２番１５号,21-01610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1147,,643,0,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4239,（株）大川電気商会,大川　裕昭,北海道滝川市栄町３丁目５番１３号,22-01579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1105,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1856,,678,0,678,,,,,,,20210521
4240,（株）大原電気工業,大原　勝弘,北海道函館市榎本町２１－１１,23-00155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,975,,742,0,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
4241,（有）オオバ電設,大場　尚行,北海道苫小牧市新開町４－４－３,26-01092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1082,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
