,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
66,戸田建設（株）,今井　雅則,東京都中央区京橋１－７－１,11-00235,A,17,,1964,750,2714,B,32,,1980,0,1980,B,128,,1271,0,1271,○,28,,1550,0,1550,○,23,,1478,0,1478,○,47,,1261,0,1261,○,88,,1272,0,1272,A,47,,1544,0,1544,A,149,,1457,0,1457,○,80,,1042,0,1042,○,48,,1134,0,1134,○,13,,1042,0,1042,,,,,,,○,14,,1486,0,1486,○,153,,1559,0,1559,,,,,,,20191223
67,飛島建設（株）,乘京　正弘,東京都港区港南１－８－１５,11-00070,A,16,,1769,967,2736,A,9,,1710,559,2269,B,192,,1072,0,1072,○,67,,1177,0,1177,○,15,,1216,449,1665,○,59,,1173,0,1173,,,,,,,A,89,,1364,0,1364,B,277,,1201,0,1201,○,138,,931,0,931,○,103,,986,0,986,○,25,,931,0,931,,,,,,,○,28,,1336,0,1336,○,185,,1497,0,1497,○,14,,931,0,931,20191223
68,（株）山田組,山田　健一郎,北海道札幌市中央区大通西１４－１,21-00185,A,69,,1118,1103,2221,,,,,,,B,853,,718,0,718,○,238,,870,0,870,○,226,,870,0,870,○,283,,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,○,414,,723,0,723,,,,,,,,,,,,,○,140,,930,0,930,○,639,,930,0,930,○,344,,718,0,718,20191223
69,葵建設（株）,山中　博,北海道釧路市材木町１５－１７,27-00025,B,107,,1121,974,2095,B,46,,1079,785,1864,B,587,,768,0,768,○,203,,904,0,904,○,174,,904,0,904,○,43,,842,468,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,601,,945,0,945,,,,,,,20191223
70,赤石建設（株）,赤石　眞,北海道厚岸郡浜中町浜中桜北１９,27-00257,B,271,,1076,777,1853,B,219,,1091,187,1278,B,411,,840,0,840,,,,,,,,,,,,,,,,,,,,,,,,,C,817,,800,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,87,,1021,658,1679,○,71,,768,0,768,20191223
71,赤川建設興業（株）,赤川　秀次,北海道旭川市１０条通９丁目左１号,25-00003,B,148,,1062,961,2023,C,924,,851,0,851,B,884,,713,0,713,○,265,,851,0,851,○,254,,851,0,851,,,,,,,,,,,,,C,1244,,713,0,713,,,,,,,,,,,,,○,462,,713,0,713,,,,,,,,,,,,,○,178,,898,0,898,○,732,,898,0,898,○,391,,713,0,713,20191223
72,阿寒共立土建（株）,阿部　信之,北海道釧路市鳥取南６－１－１８,27-00008,B,117,,1079,992,2071,C,924,,851,0,851,B,726,,740,0,740,,,,,,,,,,,,,○,242,,741,0,741,,,,,,,C,1103,,740,0,740,,,,,,,,,,,,,○,373,,735,0,735,,,,,,,,,,,,,,,,,,,○,698,,910,0,910,,,,,,,20191223
73,（株）アスワン,木川　靖洋,北海道中川郡幕別町札内青葉町３０８,28-00126,B,357,,1035,714,1749,C,865,,866,0,866,B,540,,787,0,787,○,314,,814,0,814,,,,,,,,,,,,,,,,,,,C,1103,,740,0,740,,,,,,,,,,,,,○,332,,752,0,752,,,,,,,,,,,,,,,,,,,○,770,,888,0,888,○,282,,725,0,725,20191223
74,阿部建設（株）,中野　豊,北海道小樽市緑１－５－１,24-00047,B,202,,1037,900,1937,B,82,,1098,583,1681,B,926,,706,0,706,○,266,,850,0,850,○,255,,850,0,850,○,307,,704,0,704,,,,,,,,,,,,,,,,,,,○,447,,710,0,710,,,,,,,○,98,,725,0,725,,,,,,,○,200,,884,0,884,○,617,,938,0,938,○,469,,704,0,704,20191223
75,（株）アラタ工業,荒田　陽史,北海道空知郡上富良野町北町２,25-00188,B,150,,1105,915,2020,C,493,,1006,0,1006,B,856,,717,0,717,○,225,,878,0,878,,,,,,,,,,,,,,,,,,,C,1268,,709,0,709,,,,,,,,,,,,,○,493,,704,0,704,,,,,,,,,,,,,,,,,,,○,61,,1028,712,1740,○,194,,739,0,739,20191223
76,（株）飯島組,飯島　弘泰,北海道旭川市３条通４－右４,25-00030,B,336,,1057,716,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,297,,912,385,1297,○,131,,752,0,752,20191223
77,（株）五十嵐組,五十嵐　正幸,北海道名寄市西５条北１１－５８－２３,25-00342,B,291,,1088,740,1828,B,81,,964,720,1684,B,650,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,648,,926,0,926,○,138,,750,0,750,20191223
78,五十嵐建設（株）,五十嵐　龍,北海道北見市北５条西７－２４,29-00002,B,150,,1109,911,2020,C,354,,1111,0,1111,B,584,,769,0,769,○,184,,930,0,930,○,145,,930,0,930,,,,,,,,,,,,,C,1009,,756,0,756,,,,,,,,,,,,,,,,,,,○,76,,759,0,759,,,,,,,,,,,,,○,550,,971,0,971,○,111,,756,0,756,20191223
79,イガリ建設（株）,猪狩　貴諭,北海道北見市美山町東２－６８－２,29-00435,B,332,,1008,770,1778,C,920,,853,0,853,B,736,,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,C,1114,,737,0,737,,,,,,,,,,,,,○,371,,736,0,736,,,,,,,,,,,,,,,,,,,○,800,,882,0,882,○,210,,736,0,736,20191223
80,池田建設（株）,池田　尚登,北海道様似郡様似町本町３丁目５３番地,26-00156,B,145,,1114,910,2024,C,407,,1065,0,1065,B,351,,869,0,869,,,,,,,,,,,,,○,227,,752,0,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,80,,1002,688,1690,,,,,,,20191223
81,（株）生駒組,生駒　雅彦,北海道旭川市４条通３－右１,25-00088,B,83,,1128,1004,2132,C,590,,952,0,952,B,806,,725,0,725,○,77,,970,182,1152,○,199,,885,0,885,○,270,,725,0,725,,,,,,,C,1161,,730,0,730,,,,,,,○,376,,740,0,740,,,,,,,○,97,,726,0,726,,,,,,,○,133,,943,0,943,○,610,,943,0,943,○,282,,725,0,725,20191223
82,石黒建設（株）,石黒　和浩,北海道北斗市東浜２－１４－３１,23-00069,B,320,,1036,752,1788,,,,,,,,,,,,,,,,,,,○,248,,858,0,858,,,,,,,,,,,,,B,486,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,724,,900,0,900,,,,,,,20191223
83,（株）石田兼松八興建設,石田　一彦,北海道旭川市本町２－４３７－１１９,25-00276,B,277,,1089,755,1844,C,418,,1057,0,1057,B,560,,780,0,780,○,183,,932,0,932,○,142,,932,0,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,4,,873,792,1665,,,,,,,,,,,,,○,134,,941,0,941,○,98,,1048,619,1667,○,97,,760,0,760,20191223
84,石塚建設興業（株）,石塚　英資,北海道稚内市潮見１－９－１５,31-00027,B,165,,1094,897,1991,B,289,,1174,0,1174,B,471,,809,0,809,○,212,,897,0,897,○,181,,897,0,897,○,228,,751,0,751,○,434,,751,0,751,B,403,,926,0,926,B,737,,839,0,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,537,,978,0,978,○,137,,751,0,751,20191223
85,（株）石山組,石山　公介,北海道札幌市豊平区豊平４条３－３－１０,21-02984,B,140,,1090,947,2037,C,490,,1007,0,1007,B,571,,775,0,775,○,121,,874,165,1039,○,251,,853,0,853,○,245,,737,0,737,,,,,,,C,744,,821,0,821,,,,,,,○,445,,711,0,711,○,303,,764,0,764,○,90,,735,0,735,,,,,,,○,167,,908,0,908,○,667,,920,0,920,○,490,,702,0,702,20191223
86,（株）伊豆倉組,伊豆倉　寿信,北海道帯広市東６条７－２０,28-00010,B,334,,1058,718,1776,,,,,,,B,688,,747,0,747,○,243,,867,0,867,,,,,,,,,,,,,,,,,,,C,1173,,727,0,727,,,,,,,,,,,,,○,366,,739,0,739,,,,,,,,,,,,,,,,,,,○,718,,902,0,902,,,,,,,20191223
87,（株）磯田組,磯田　洋一,北海道沙流郡日高町富川南３－２－３２,26-00060,B,143,,1122,906,2028,C,401,,1069,0,1069,B,459,,814,0,814,○,186,,929,0,929,○,147,,929,0,929,○,146,,861,0,861,,,,,,,C,697,,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,6,,1086,925,2011,○,71,,768,0,768,20191223
88,磯田建設（株）,磯田　茂,北海道沙流郡日高町富川東４－２－２７,26-00302,B,228,,1058,842,1900,C,544,,971,0,971,B,569,,776,0,776,,,,,,,○,266,,844,0,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,643,,928,0,928,○,67,,772,0,772,20191223
89,市橋建設（株）,川村　利明,北海道釧路市音別町本町３－８３,27-00004,B,138,,1069,970,2039,D,959,,844,0,844,B,834,,722,0,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,183,,903,596,1499,,,,,,,20191223
90,（株）イトイ産業,菅原　大介,北海道士別市朝日町中央４０２５,25-00340,B,303,,1029,780,1809,C,694,,912,0,912,B,736,,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,C,1154,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,89,,890,788,1678,○,309,,721,0,721,20191223
91,（株）伊藤工業,伊藤　豊,北海道室蘭市港北町３－３－１５,26-00119,B,189,,1105,851,1956,C,577,,957,0,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,114,,1034,608,1642,○,138,,750,0,750,20191223
92,（株）上田組,上田　修平,北海道標津郡標津町字川北９６－５,27-00073,B,75,,1108,1064,2172,C,500,,1003,0,1003,B,223,,1017,0,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,27,,1012,809,1821,○,215,,735,0,735,20191223
93,上田建設工業（株）,上田　正則,北海道浦河郡浦河町荻伏町１,26-00091,B,318,,993,800,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1044,,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,919,,854,0,854,,,,,,,20191223
94,植村建設（株）,植村　正人,北海道赤平市東文京町１－１,22-00278,B,76,,1109,1054,2163,C,529,,980,0,980,A,39,,1091,828,1919,○,208,,901,0,901,○,177,,901,0,901,,,,,,,,,,,,,C,775,,811,0,811,,,,,,,,,,,,,○,340,,750,0,750,,,,,,,,,,,,,,,,,,,○,4,,1107,927,2034,○,101,,759,0,759,20191223
95,植村土建（株）,植村　高愛,北海道上川郡新得町１条北１－２,28-00090,B,132,,1074,975,2049,C,516,,991,0,991,B,334,,880,0,880,○,289,,830,0,830,○,290,,830,0,830,○,244,,738,0,738,,,,,,,B,516,,880,0,880,,,,,,,,,,,,,○,369,,738,0,738,,,,,,,,,,,,,○,232,,854,0,854,○,919,,854,0,854,○,202,,738,0,738,20191223
96,恵庭建設（株）,本荘　武則,北海道恵庭市泉町２６,22-00524,B,338,,1004,766,1770,C,565,,963,0,963,,,,,,,,,,,,,○,314,,815,0,815,,,,,,,,,,,,,,,,,,,,,,,,,○,210,,844,0,844,,,,,,,,,,,,,,,,,,,,,,,,,○,896,,860,0,860,○,469,,704,0,704,20191223
97,（株）Ｍｚ原田,猪股　慎一,北海道札幌市厚別区厚別東３条２－１－３５,22-00304,B,232,,1082,816,1898,C,630,,936,0,936,B,49,,1088,725,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,38,,958,843,1801,,,,,,,20191223
98,（株）遠藤組,遠藤　ユリ,北海道樺戸郡新十津川町字中央３９－３８,22-00818,B,201,,1084,855,1939,C,828,,877,0,877,B,584,,769,0,769,,,,,,,,,,,,,○,239,,747,0,747,,,,,,,C,1058,,747,0,747,,,,,,,,,,,,,○,347,,748,0,748,,,,,,,,,,,,,,,,,,,○,304,,917,372,1289,○,153,,747,0,747,20191223
99,大江建設（株）,大江　智宣,北海道士別市上士別町１６線北２,25-00014,B,260,,1070,794,1864,C,503,,1000,0,1000,B,582,,772,0,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,243,,927,461,1388,○,103,,758,0,758,20191223
100,大林道路（株）,福本　勝司,東京都千代田区神田猿楽町２－８－８,11-00052,B,361,,1738,0,1738,,,,,,,A,3,,1764,967,2731,○,100,,1083,0,1083,○,55,,1275,0,1275,○,95,,974,0,974,,,,,,,B,335,,976,0,976,,,,,,,,,,,,,○,74,,1068,0,1068,,,,,,,,,,,,,,,,,,,○,257,,1368,0,1368,,,,,,,20191223
101,（株）小田組,齊藤　克弘,北海道小樽市張碓町２２６,24-00098,B,229,,1071,828,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,423,,917,0,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,795,,883,0,883,○,276,,726,0,726,20191223
102,（株）小野寺組,小野寺　俊,北海道釧路市阿寒町富士見３－９－１２,27-00002,B,142,,1118,914,2032,C,398,,1077,0,1077,B,580,,773,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
103,橋場産業（株）,奥山　和彦,北海道苫前郡苫前町字古丹別２０１,30-00020,B,332,,970,808,1778,,,,,,,B,616,,762,0,762,,,,,,,,,,,,,,,,,,,,,,,,,C,970,,765,0,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,999,,836,0,836,,,,,,,20191223
104,（株）畑下組,高橋　正幸,北海道広尾郡広尾町並木通東２－１５１－３,28-00027,B,323,,974,811,1785,C,865,,866,0,866,B,991,,696,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,994,,837,0,837,○,579,,695,0,695,20191223
105,花本建設（株）,花本　金行,北海道旭川市７条通１５－右６,25-00028,B,106,,1144,952,2096,,,,,,,B,44,,1053,788,1841,○,433,,724,0,724,○,230,,868,0,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,216,,923,521,1444,○,440,,706,0,706,20191223
106,（株）濱谷建設,濱谷　美津男,北海道釧路市港町３－６,27-00064,B,141,,1090,943,2033,,,,,,,,,,,,,,,,,,,,,,,,,○,26,,970,576,1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
107,（株）林組,林　勲,北海道爾志郡乙部町字緑町２４３－２,23-00043,B,161,,1115,882,1997,C,558,,965,0,965,B,319,,895,0,895,○,299,,824,0,824,○,170,,907,0,907,○,145,,862,0,862,,,,,,,C,943,,772,0,772,,,,,,,,,,,,,○,285,,771,0,771,,,,,,,,,,,,,○,123,,957,0,957,○,510,,1000,0,1000,○,53,,784,0,784,20191223
108,（株）早水組,早水　誠,北海道網走市南２条西５－１－１,29-00073,B,118,,1140,927,2067,B,193,,1103,229,1332,B,69,,984,676,1660,,,,,,,,,,,,,○,38,,896,487,1383,,,,,,,C,797,,805,0,805,,,,,,,,,,,,,○,369,,738,0,738,,,,,,,,,,,,,,,,,,,○,183,,958,541,1499,○,202,,738,0,738,20191223
109,ハラダ工業（株）,近藤　捷介,北海道留萌市栄町２－７－３１,30-00016,B,169,,1093,894,1987,C,458,,1026,0,1026,,,,,,,○,204,,903,0,903,,,,,,,○,261,,728,0,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
110,菱中建設（株）,山崎　啓二,北海道札幌市中央区北三条西３－１－６,26-00059,B,88,,1170,956,2126,B,301,,1162,0,1162,A,36,,1109,825,1934,○,94,,914,181,1095,○,162,,912,0,912,○,62,,742,419,1161,,,,,,,,,,,,,,,,,,,○,263,,804,0,804,○,357,,742,0,742,,,,,,,,,,,,,,,,,,,○,508,,1001,0,1001,,,,,,,20191223
111,一二三北路（株）,熊谷　一男,北海道札幌市北区篠路５条１－１－１０,21-00511,B,204,,1114,821,1935,C,652,,926,0,926,B,282,,926,0,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,207,,826,0,826,,,,,,,,,,,,,,,,,,,○,43,,944,842,1786,○,144,,749,0,749,20191223
112,（株）平田建設,長谷川　雅毅,北海道河東郡士幌町字士幌西２線１６０,28-00085,B,139,,1097,941,2038,C,309,,970,834,1804,B,784,,728,0,728,○,235,,873,0,873,○,220,,873,0,873,,,,,,,,,,,,,C,1173,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,163,,910,0,910,○,698,,910,0,910,○,305,,722,0,722,20191223
113,平谷折谷建設（株）,平谷　信行,北海道函館市大森町１８－２０,23-00048,B,301,,1039,772,1811,D,1316,,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
114,（株）廣野組,田中　実,北海道旭川市４条通１０－２２３３－１１,25-01053,B,160,,1063,936,1999,C,412,,1060,0,1060,B,911,,708,0,708,○,193,,914,0,914,○,223,,872,0,872,○,309,,703,0,703,○,470,,723,0,723,C,1302,,703,0,703,,,,,,,○,338,,761,0,761,,,,,,,○,102,,722,0,722,,,,,,,,,,,,,○,786,,884,0,884,,,,,,,20191223
115,深田サルベージ建設（株）,山本　寿生,大阪府大阪市港区築港４－１－１,11-00490,B,185,,1395,568,1963,,,,,,,,,,,,,○,66,,1178,0,1178,,,,,,,○,61,,1164,0,1164,○,117,,1217,0,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
116,（株）福津組,福津　隆範,北海道古平郡古平町大字港町３,24-00033,B,114,,1144,933,2077,B,26,,1066,998,2064,B,462,,813,0,813,○,145,,866,134,1000,○,153,,921,0,921,○,82,,770,277,1047,○,373,,809,0,809,C,922,,777,0,777,,,,,,,○,316,,770,0,770,○,289,,770,0,770,○,70,,770,0,770,,,,,,,○,113,,974,0,974,○,464,,1032,0,1032,○,64,,773,0,773,20191223
117,福中建設（株）,中村　拓哉,北海道岩見沢市岡山町１８－１５,22-00405,B,259,,1011,854,1865,,,,,,,B,492,,803,0,803,,,,,,,○,316,,814,0,814,,,,,,,,,,,,,,,,,,,,,,,,,○,485,,696,0,696,○,433,,719,0,719,,,,,,,,,,,,,○,222,,862,0,862,○,882,,862,0,862,○,569,,696,0,696,20191223
118,（株）藤岡建設,藤岡　靖士,北海道雨竜郡北竜町字和１９－７,22-00345,B,279,,1016,826,1842,D,1050,,822,0,822,B,791,,727,0,727,○,301,,822,0,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,362,,740,0,740,,,,,,,,,,,,,,,,,,,○,351,,878,298,1176,○,270,,727,0,727,20191223
119,（株）藤共工業,工藤　喜代子,北海道紋別郡興部町字興部１９３－１,29-00096,B,255,,1014,856,1870,C,652,,926,0,926,B,63,,987,715,1702,○,451,,716,0,716,○,270,,842,0,842,○,200,,773,0,773,,,,,,,C,1314,,701,0,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,175,,958,559,1517,○,501,,701,0,701,20191223
120,藤建設（株）,藤田　隆明,北海道稚内市港５－５－１５,31-00001,B,89,,1109,1012,2121,B,61,,1067,716,1783,B,744,,735,0,735,○,216,,893,0,893,○,190,,893,0,893,○,170,,806,0,806,○,470,,723,0,723,C,746,,820,0,820,,,,,,,,,,,,,○,414,,723,0,723,○,88,,737,0,737,,,,,,,○,146,,926,0,926,○,537,,978,0,978,○,241,,731,0,731,20191223
121,（株）富士サルベージ,須田　新崇,北海道函館市大町８－２５,23-00134,B,193,,1070,877,1947,D,1031,,828,0,828,,,,,,,,,,,,,○,246,,860,0,860,○,154,,837,0,837,,,,,,,B,578,,863,0,863,C,873,,787,0,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,707,,907,0,907,○,309,,721,0,721,20191223
122,（株）藤田組,藤田　裕司,北海道上川郡東川町北町７－１－３,25-00204,B,306,,994,810,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,896,,860,0,860,,,,,,,20191223
123,藤原工業（株）,藤原　治,北海道中川郡幕別町旭町９１,28-00047,B,203,,1102,834,1936,B,202,,1055,255,1310,B,388,,849,0,849,○,285,,835,0,835,○,182,,896,0,896,,,,,,,○,387,,788,0,788,C,655,,842,0,842,,,,,,,,,,,,,○,294,,767,0,767,,,,,,,,,,,,,,,,,,,○,601,,945,0,945,,,,,,,20191223
124,船橋西川建設（株）,加藤　敏和,北海道北見市川東３７０－２,29-00342,B,275,,1058,790,1848,C,691,,913,0,913,B,828,,723,0,723,,,,,,,,,,,,,,,,,,,,,,,,,B,397,,930,0,930,,,,,,,,,,,,,○,332,,752,0,752,,,,,,,,,,,,,,,,,,,○,862,,867,0,867,,,,,,,20191223
125,芙蓉・玉田　経常ＪＶ,中川　寿一,北海道網走郡美幌町字東２条北１－１２,59-00834,B,320,,1116,672,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
126,芙蓉建設（株）,中川　寿一,北海道網走郡美幌町字東２条北１－１２,29-00112,B,319,,1018,773,1791,D,1036,,826,0,826,B,784,,728,0,728,○,353,,782,0,782,,,,,,,,,,,,,,,,,,,C,1146,,732,0,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,102,,959,705,1664,○,827,,670,0,670,20191223
127,（株）別海,篠田　巌,北海道野付郡別海町中春別東町３０,27-00280,B,347,,988,776,1764,D,1185,,794,0,794,B,444,,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,C,730,,824,0,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,882,,862,0,862,,,,,,,20191223
128,萌州建設（株）,畑中　修平,北海道留萌市開運町２－１－１,30-00001,B,169,,1049,938,1987,C,609,,945,0,945,B,1110,,671,0,671,○,274,,843,0,843,○,269,,843,0,843,○,41,,769,577,1346,,,,,,,C,1458,,672,0,672,,,,,,,,,,,,,○,567,,671,0,671,,,,,,,,,,,,,○,203,,881,0,881,○,124,,957,662,1619,○,820,,671,0,671,20191223
129,豊成・大建・佐藤　経常ＪＶ,山本　博文,北海道天塩郡豊富町字豊富表通１６４,59-00841,B,305,,1111,694,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
130,（株）北英建設,明石　誠,北海道札幌市豊平区月寒中央通６－１－１５,21-00138,B,92,,1101,1019,2120,,,,,,,B,878,,714,0,714,,,,,,,○,236,,865,0,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,151,,922,0,922,○,663,,922,0,922,,,,,,,20191223
131,北辰土建（株）,鴨下　辰哉,北海道北見市北１０条東４－１,29-00067,B,197,,1066,878,1944,C,893,,860,0,860,,,,,,,○,119,,836,205,1041,○,266,,844,0,844,,,,,,,,,,,,,C,1366,,694,0,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,187,,892,0,892,○,755,,892,0,892,,,,,,,20191223
132,北星開発事業（同）,齋藤　直哉,北海道稚内市はまなす２－４－１３,31-00192,B,208,,1129,801,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
133,（株）北土開発,山田　朝常,北海道河西郡芽室町東６条１０－１－１,28-00058,B,89,,1099,1022,2121,C,543,,972,0,972,B,571,,775,0,775,○,249,,863,0,863,○,238,,864,0,864,,,,,,,,,,,,,C,1244,,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,154,,919,0,919,○,133,,919,685,1604,○,420,,708,0,708,20191223
134,北土建設（株）,砂田　英俊,北海道札幌市中央区南１０条西１４丁目１番１８号,21-00325,B,73,,1172,1009,2181,C,833,,875,0,875,B,374,,856,0,856,○,230,,875,0,875,○,172,,905,0,905,○,159,,823,0,823,,,,,,,B,261,,1040,0,1040,,,,,,,,,,,,,○,217,,814,0,814,,,,,,,,,,,,,○,117,,968,0,968,○,560,,968,0,968,,,,,,,20191223
135,（株）星組土建,星　政人,北海道寿都郡寿都町字湯別町上湯別１０５－１,24-00005,B,258,,1019,849,1868,,,,,,,B,801,,726,0,726,○,271,,844,0,844,○,266,,844,0,844,○,266,,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,198,,886,0,886,○,780,,886,0,886,,,,,,,20191223
136,星組渡辺土建（株）,渡邊　惠子,北海道茅部郡森町字上台町１,23-00110,B,309,,1036,766,1802,C,506,,998,0,998,B,631,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,51,,897,858,1755,,,,,,,20191223
137,北海道三祐（株）,笹浪　圭吾,北海道札幌市北区屯田６条８－９－１２,21-02311,B,346,,1048,717,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,567,,671,0,671,,,,,,,,,,,,,,,,,,,○,971,,841,0,841,,,,,,,20191223
